,Month,Year,P,Tmean,RH
138,6,1961,17.69,19.39,54.18
139,7,1961,4.64,21.16,49.98
140,8,1961,0.00,20.11,48.85
141,9,1961,10.61,13.08,56.11
142,10,1961,15.96,11.38,62.48
143,11,1961,18.73,8.15,66.60
144,12,1961,75.43,5.15,77.77
145,1,1962,17.02,1.97,76.74
146,2,1962,45.18,2.87,74.33
147,3,1962,16.95,9.44,56.98
148,4,1962,25.50,10.38,62.00
149,5,1962,32.09,15.25,54.89
150,6,1962,3.66,18.85,45.19
151,7,1962,0.00,21.69,42.11
152,8,1962,0.00,21.86,37.22
153,9,1962,9.27,17.17,47.20
154,10,1962,42.80,13.06,69.53
155,11,1962,2.49,10.96,70.29
156,12,1962,77.72,6.79,77.43
157,1,1963,64.39,4.53,76.62
158,2,1963,43.10,5.72,67.51
159,3,1963,37.61,3.94,68.78
160,4,1963,54.23,10.39,65.61
161,5,1963,76.11,14.45,71.94
162,6,1963,33.77,18.19,62.42
163,7,1963,10.22,20.76,52.59
164,8,1963,0.48,20.38,46.48
165,9,1963,17.56,16.78,58.08
166,10,1963,25.35,13.11,66.45
167,11,1963,15.14,7.43,72.57
168,12,1963,19.36,3.97,70.50
169,1,1964,9.49,-3.42,69.27
170,2,1964,51.34,1.72,77.52
171,3,1964,62.33,7.97,70.10
172,4,1964,12.04,9.56,57.73
173,5,1964,47.73,14.10,60.32
174,6,1964,45.74,18.43,61.39
175,7,1964,1.97,21.65,50.71
176,8,1964,0.76,20.62,53.22
177,9,1964,2.55,15.69,55.32
178,10,1964,0.12,12.64,54.97
179,11,1964,42.45,7.16,65.77
180,12,1964,49.04,4.74,75.79
181,1,1965,32.75,2.67,76.38
182,2,1965,56.31,2.20,74.46
183,3,1965,34.05,6.91,64.15
184,4,1965,32.57,10.07,59.24
185,5,1965,34.04,14.06,56.73
186,6,1965,14.41,19.78,52.13
187,7,1965,3.02,21.40,49.81
188,8,1965,0.00,21.32,52.45
189,9,1965,0.00,17.66,49.78
190,10,1965,27.74,9.10,65.84
191,11,1965,35.66,6.68,70.48
192,12,1965,68.05,3.99,79.48
193,1,1966,87.49,3.41,78.72
194,2,1966,17.93,5.11,69.24
195,3,1966,35.52,6.29,63.63
196,4,1966,26.94,11.99,58.43
197,5,1966,30.46,14.42,57.54
198,6,1966,8.32,18.75,52.92
199,7,1966,7.16,22.28,51.74
200,8,1966,4.70,23.27,50.83
201,9,1966,10.39,17.16,60.20
202,10,1966,3.18,14.01,60.83
203,11,1966,33.44,10.45,71.40
204,12,1966,81.30,3.80,79.26
205,1,1967,36.58,-0.59,73.00
206,2,1967,26.30,-1.65,75.15
207,3,1967,57.94,4.07,72.48
208,4,1967,48.50,9.67,64.32
209,5,1967,59.70,14.66,63.74
210,6,1967,10.75,17.85,53.45
211,7,1967,0.00,20.54,50.34
212,8,1967,0.00,19.91,53.78
213,9,1967,9.04,16.09,58.09
214,10,1967,32.58,11.81,65.38
215,11,1967,54.86,5.27,75.29
216,12,1967,40.77,4.23,76.35
217,1,1968,72.93,0.11,74.39
218,2,1968,34.84,2.13,75.12
219,3,1968,44.52,4.88,66.68
220,4,1968,17.40,12.78,56.96
221,5,1968,41.93,17.25,58.66
222,6,1968,27.18,18.03,57.20
223,7,1968,0.00,21.92,48.92
224,8,1968,13.22,20.51,52.83
225,9,1968,25.59,16.90,62.41
226,10,1968,24.24,11.40,70.85
227,11,1968,64.96,7.56,75.77
228,12,1968,72.20,4.43,78.25
229,1,1969,72.77,0.51,81.36
230,2,1969,46.52,2.33,76.74
231,3,1969,52.30,6.64,71.37
232,4,1969,39.29,7.57,66.86
233,5,1969,54.10,15.40,61.93
234,6,1969,18.62,19.60,52.45
235,7,1969,1.69,19.37,49.75
236,8,1969,1.82,21.22,50.98
237,9,1969,11.45,17.32,55.91
238,10,1969,18.28,11.07,66.48
239,11,1969,34.76,5.99,73.38
240,12,1969,60.95,4.94,76.37
241,1,1970,35.69,4.37,78.74
242,2,1970,33.70,5.53,68.64
243,3,1970,32.72,7.62,65.09
244,4,1970,8.14,13.63,55.15
245,5,1970,18.96,15.04,53.35
246,6,1970,15.87,19.56,51.37
247,7,1970,9.34,23.11,50.71
248,8,1970,2.74,20.74,51.37
249,9,1970,9.62,16.74,55.38
250,10,1970,38.47,10.32,68.07
251,11,1970,33.61,7.75,75.39
252,12,1970,40.81,0.96,80.21
253,1,1971,15.45,4.06,73.83
254,2,1971,28.91,2.37,74.68
255,3,1971,34.87,6.42,64.20
256,4,1971,73.67,9.42,69.21
257,5,1971,37.79,15.37,63.07
258,6,1971,26.19,18.66,54.66
259,7,1971,3.20,22.41,50.81
260,8,1971,29.30,21.00,50.80
261,9,1971,0.00,18.10,53.80
262,10,1971,19.90,9.00,67.20
263,11,1971,27.00,6.70,72.00
264,12,1971,61.30,-0.60,81.00
265,1,1972,20.20,-7.90,85.10
266,2,1972,70.40,-4.40,80.80
267,3,1972,14.60,4.90,64.20
268,4,1972,35.60,12.40,57.00
269,5,1972,39.60,15.20,59.50
270,6,1972,55.20,19.00,63.00
271,7,1972,0.00,23.30,54.50
272,8,1972,1.80,22.10,58.20
273,9,1972,0.10,19.20,58.40
274,10,1972,25.50,12.30,68.40
275,11,1972,16.70,3.80,72.20
276,12,1972,5.60,-3.20,71.90
277,1,1973,10.50,-2.70,79.80
278,2,1973,27.60,3.80,68.90
279,3,1973,34.90,4.00,68.20
280,4,1973,25.80,10.10,68.00
281,5,1973,51.20,16.10,64.80
282,6,1973,6.30,18.50,61.10
283,7,1973,5.00,22.80,49.10
284,8,1973,0.00,21.60,46.20
285,9,1973,0.00,18.70,50.00
286,10,1973,11.80,12.20,58.60
287,11,1973,18.90,2.90,68.40
288,12,1973,14.70,0.90,82.60
289,1,1974,17.20,-4.10,79.70
290,2,1974,25.10,2.50,71.00
291,3,1974,35.20,7.40,65.40
292,4,1974,23.60,9.30,59.80
293,5,1974,31.10,15.90,59.50
294,6,1974,6.20,21.60,50.40
295,7,1974,0.00,21.80,48.10
296,8,1974,2.60,21.10,53.80
297,9,1974,7.90,15.80,53.20
298,10,1974,42.30,14.70,62.10
299,11,1974,10.60,5.80,77.70
300,12,1974,102.00,-1.80,85.30
301,1,1975,23.90,-0.90,81.80
302,2,1975,68.20,-0.40,79.60
303,3,1975,14.70,7.30,61.80
304,4,1975,81.60,12.40,65.20
305,5,1975,88.70,14.60,73.80
306,6,1975,24.20,18.90,65.30
307,7,1975,6.10,23.20,55.80
308,8,1975,0.00,21.40,51.80
309,9,1975,0.00,17.00,61.50
310,10,1975,34.60,11.00,72.10
311,11,1975,28.30,4.60,77.10
312,12,1975,66.50,-1.80,87.40
313,1,1976,87.50,-1.90,85.30
314,2,1976,39.20,-2.90,82.60
315,3,1976,46.90,5.00,77.30
316,4,1976,71.80,10.20,72.20
317,5,1976,37.00,15.20,71.40
318,6,1976,30.60,18.60,65.20
319,7,1976,11.40,21.20,58.20
320,8,1976,4.10,20.20,60.10
321,9,1976,3.80,16.80,61.20
322,10,1976,85.10,13.10,73.30
323,11,1976,30.90,7.80,78.10
324,12,1976,53.80,2.60,85.30
325,1,1977,65.60,-1.70,87.40
326,2,1977,30.60,6.10,74.40
327,3,1977,33.50,5.30,75.40
328,4,1977,144.30,10.10,71.20
329,5,1977,30.20,15.80,66.70
330,6,1977,24.00,20.20,60.90
331,7,1977,2.40,22.60,56.70
332,8,1977,0.00,22.00,54.40
333,9,1977,9.30,17.50,65.20
334,10,1977,21.10,9.10,67.70
335,11,1977,0.00,9.10,64.60
336,12,1977,62.60,-0.30,85.60
337,1,1978,43.90,2.70,85.50
338,2,1978,23.80,5.90,73.40
339,3,1978,57.30,7.20,71.30
340,4,1978,27.40,10.90,65.00
341,5,1978,7.40,16.50,56.40
342,6,1978,23.70,19.20,59.60
343,7,1978,0.00,22.20,60.40
344,8,1978,0.00,19.50,63.70
345,9,1978,6.90,17.10,56.70
346,10,1978,63.80,12.60,69.10
347,11,1978,0.30,2.90,70.30
348,12,1978,36.90,3.50,83.60
349,1,1979,54.00,2.20,75.90
350,2,1979,13.20,4.40,69.70
351,3,1979,25.00,7.40,65.60
352,4,1979,43.60,10.60,60.80
353,5,1979,34.00,15.40,62.40
354,6,1979,29.80,18.90,59.00
355,7,1979,8.00,21.10,54.20
356,8,1979,0.00,22.50,52.20
357,9,1979,11.90,17.90,56.30
358,10,1979,43.10,12.70,70.50
359,11,1979,54.10,7.70,77.20
360,12,1979,33.90,2.30,81.80
361,1,1980,18.00,-0.90,79.80
362,2,1980,29.50,0.00,82.40
363,3,1980,38.20,4.70,72.60
364,4,1980,51.30,10.10,64.50
365,5,1980,63.60,15.00,61.60
366,6,1980,2.20,20.10,55.50
367,7,1980,0.00,24.30,54.40
368,8,1980,1.60,21.50,56.40
369,9,1980,11.20,16.00,61.50
370,10,1980,29.50,12.50,64.50
371,11,1980,34.70,6.10,76.70
372,12,1980,8.50,3.00,73.90
373,1,1981,86.20,2.20,77.80
374,2,1981,49.50,2.00,76.80
375,3,1981,36.10,7.60,65.30
376,4,1981,13.60,10.10,55.40
377,5,1981,48.40,13.00,60.30
378,6,1981,25.10,19.00,57.00
379,7,1981,20.10,22.30,52.80
380,8,1981,0.00,21.30,50.80
381,9,1981,7.00,18.20,48.90
382,10,1981,3.70,14.00,57.50
383,11,1981,24.30,4.60,69.80
384,12,1981,55.30,6.00,72.60
385,1,1982,32.50,1.40,73.90
386,2,1982,21.30,-0.70,72.50
387,3,1982,35.90,3.70,66.40
388,4,1982,51.60,11.10,62.40
389,5,1982,15.30,14.70,57.10
390,6,1982,17.40,18.80,55.70
391,7,1982,1.00,20.10,53.90
392,8,1982,6.20,20.70,52.40
393,9,1982,2.80,17.60,55.30
394,10,1982,40.80,11.60,67.80
395,11,1982,6.20,3.90,65.70
396,12,1982,21.90,1.60,70.00
397,1,1983,23.30,-3.90,75.60
398,2,1983,35.80,-0.10,71.30
399,3,1983,37.10,4.70,70.70
400,4,1983,19.30,11.30,59.90
401,5,1983,30.90,15.80,58.10
402,6,1983,14.50,18.50,56.80
403,7,1983,10.20,21.50,55.30
404,8,1983,1.60,19.90,58.80
405,9,1983,9.90,16.80,56.00
406,10,1983,25.00,10.20,69.90
407,11,1983,28.50,7.60,74.80
408,12,1983,25.70,3.10,75.20
409,1,1984,45.60,2.60,79.50
410,2,1984,13.40,4.00,70.10
411,3,1984,25.30,6.50,70.40
412,4,1984,62.00,9.20,67.40
413,5,1984,14.60,16.50,56.00
414,6,1984,7.70,19.70,53.10
415,7,1984,2.50,21.20,52.70
416,8,1984,6.00,18.80,54.90
417,9,1984,0.20,18.70,49.40
418,10,1984,1.30,11.60,56.60
419,11,1984,21.30,6.20,78.80
420,12,1984,43.20,-3.70,80.20
421,1,1985,26.60,3.20,79.90
422,2,1985,51.10,-2.50,72.40
423,3,1985,38.60,2.60,74.10
424,4,1985,52.30,12.20,60.90
425,5,1985,59.80,16.80,61.60
426,6,1985,21.50,20.30,56.00
427,7,1985,0.00,20.50,50.70
428,8,1985,1.60,23.30,50.50
429,9,1985,0.00,17.20,53.20
430,10,1985,69.90,8.70,72.20
431,11,1985,40.50,7.90,80.10
432,12,1985,23.20,1.30,82.60
433,1,1986,27.80,3.30,74.20
434,2,1986,25.30,4.30,71.70
435,3,1986,0.70,7.30,60.20
436,4,1986,19.30,13.20,50.80
437,5,1986,88.30,12.50,67.10
438,6,1986,10.10,19.70,55.30
439,7,1986,0.20,24.00,50.10
440,8,1986,0.00,24.10,47.10
441,9,1986,7.20,19.20,58.80
442,10,1986,1.70,12.00,63.20
443,11,1986,93.10,2.80,78.50
444,12,1986,38.30,0.60,74.40
445,1,1987,45.00,2.20,73.70
446,2,1987,21.30,3.50,72.00
447,3,1987,70.70,-0.20,73.60
448,4,1987,20.60,9.20,62.00
449,5,1987,23.80,15.50,58.60
450,6,1987,10.10,19.00,57.80
451,7,1987,9.40,22.20,54.00
452,8,1987,0.20,20.80,53.70
453,9,1987,0.00,17.00,53.90
454,10,1987,54.10,10.60,70.50
455,11,1987,63.70,5.20,77.80
456,12,1987,56.40,2.50,79.20
457,1,1988,4.30,1.50,76.10
458,2,1988,22.00,2.50,73.80
459,3,1988,61.30,4.40,68.70
460,4,1988,43.10,11.40,66.20
461,5,1988,66.60,16.10,58.90
462,6,1988,14.60,19.50,59.10
463,7,1988,6.00,22.50,55.10
464,8,1988,0.70,21.60,52.70
465,9,1988,0.00,17.30,57.30
466,10,1988,70.40,10.90,75.70
467,11,1988,55.60,2.30,77.20
468,12,1988,19.50,3.00,78.40
469,1,1989,46.90,-7.70,75.40
470,2,1989,2.90,-3.50,72.40
471,3,1989,41.00,7.40,64.90
472,4,1989,4.20,15.60,49.60
473,5,1989,12.60,16.30,54.60
474,6,1989,10.30,19.60,52.10
475,7,1989,0.00,22.50,52.10
476,8,1989,5.10,22.50,52.50
477,9,1989,2.50,17.80,56.30
478,10,1989,54.00,10.00,73.70
479,11,1989,62.10,6.50,75.90
480,12,1989,32.60,0.00,82.10
481,1,1990,28.60,-4.70,75.90
482,2,1990,38.00,0.00,77.00
483,3,1990,11.20,5.40,60.00
484,4,1990,7.90,10.30,60.70
485,5,1990,35.20,14.00,64.60
486,6,1990,5.70,18.80,56.40
487,7,1990,0.00,22.70,53.40
488,8,1990,0.00,20.10,51.00
489,9,1990,20.80,16.40,62.20
490,10,1990,16.00,11.80,65.20
491,11,1990,30.10,8.10,70.80
492,12,1990,43.50,3.70,75.50
493,1,1991,58.40,-1.20,78.70
494,2,1991,30.70,-2.70,74.40
495,3,1991,11.40,7.40,65.00
496,4,1991,65.00,11.50,63.50
497,5,1991,21.20,14.80,59.70
498,6,1991,5.80,20.40,56.30
499,7,1991,1.60,22.80,51.30
500,8,1991,0.50,22.30,52.80
501,9,1991,9.80,17.00,56.20
502,10,1991,13.30,13.00,63.50
503,11,1991,41.00,5.80,74.00
504,12,1991,64.30,-1.00,77.40
505,1,1992,14.10,-3.60,74.90
506,2,1992,40.10,-6.90,74.10
507,3,1992,13.90,2.50,71.20
508,4,1992,20.80,11.00,56.90
509,5,1992,34.80,14.00,61.40
510,6,1992,73.00,18.60,60.80
511,7,1992,18.00,19.50,57.60
512,8,1992,5.00,21.10,52.70
513,9,1992,0.40,15.10,56.30
514,10,1992,1.60,13.90,55.30
515,11,1992,25.80,4.50,69.80
516,12,1992,53.20,-1.70,77.40
517,1,1993,16.60,-3.50,76.90
518,2,1993,13.70,-0.90,69.80
519,3,1993,13.00,4.50,59.10
520,4,1993,32.70,10.90,53.60
521,5,1993,78.50,13.90,72.10
522,6,1993,16.10,18.90,58.00
523,7,1993,0.00,21.80,55.10
524,8,1993,0.00,21.70,52.00
525,9,1993,0.00,17.80,53.70
526,10,1993,11.40,12.90,55.80
527,11,1993,31.90,3.40,72.60
528,12,1993,24.60,3.40,77.60
529,1,1994,39.60,3.10,76.40
530,2,1994,13.40,2.50,70.10
531,3,1994,33.80,5.60,64.90
532,4,1994,63.70,12.90,57.10
533,5,1994,11.80,16.60,57.00
534,6,1994,6.10,19.90,50.00
535,7,1994,2.00,23.00,47.70
536,8,1994,2.40,22.10,45.00
537,9,1994,0.70,20.90,46.50
538,10,1994,43.00,14.60,66.90
539,11,1994,65.90,5.30,73.10
540,12,1994,51.10,0.20,80.30
541,1,1995,30.10,1.70,75.00
542,2,1995,22.80,3.20,70.10
543,3,1995,40.60,6.40,66.40
544,4,1995,28.90,9.10,65.10
545,5,1995,19.20,17.00,54.10
546,6,1995,31.20,21.30,53.70
547,7,1995,21.10,21.00,56.20
548,8,1995,5.80,22.80,53.90
549,9,1995,2.70,18.90,55.30
550,10,1995,35.50,10.10,64.10
551,11,1995,65.20,1.90,73.30
552,12,1995,8.10,1.30,78.70
553,1,1996,20.40,0.60,77.90
554,2,1996,9.70,3.80,72.10
555,3,1996,92.00,3.60,77.50
556,4,1996,51.90,8.90,65.00
557,5,1996,15.80,17.70,55.90
558,6,1996,2.10,20.00,48.70
559,7,1996,5.30,23.90,47.80
560,8,1996,4.40,22.40,50.40
561,9,1996,4.70,18.10,51.70
562,10,1996,48.90,10.80,68.20
563,11,1996,0.00,7.20,68.40
564,12,1996,110.30,6.20,77.50
565,1,1997,27.00,1.90,71.80
566,2,1997,31.40,0.00,71.60
567,3,1997,15.40,2.40,62.80
568,4,1997,11.30,7.70,60.10
569,5,1997,39.40,16.90,57.90
570,6,1997,31.80,19.80,54.90
571,7,1997,0.20,22.40,47.50
572,8,1997,18.30,20.50,55.90
573,9,1997,16.70,15.30,53.00
574,10,1997,59.40,12.40,69.10
575,11,1997,13.20,6.60,74.00
576,12,1997,56.40,3.20,76.70
577,1,1998,24.10,1.00,74.80
578,2,1998,16.50,2.20,66.60
579,3,1998,56.80,3.70,64.00
580,4,1998,28.90,12.50,58.90
581,5,1998,44.00,16.00,62.80
582,6,1998,37.70,20.40,56.10
583,7,1998,1.90,24.30,45.50
584,8,1998,0.00,23.90,48.10
585,9,1998,0.00,18.50,55.30
586,10,1998,43.00,12.90,56.40
587,11,1998,16.20,9.20,72.70
588,12,1998,57.90,3.40,80.90
589,1,1999,45.00,2.40,75.10
590,2,1999,22.40,3.20,69.10
591,3,1999,33.60,5.80,61.20
592,4,1999,18.90,11.70,57.00
593,5,1999,4.90,17.40,50.60
594,6,1999,17.50,19.80,57.60
595,7,1999,4.80,24.20,47.00
596,8,1999,7.20,23.40,50.00
597,9,1999,0.20,18.80,49.90
598,10,1999,9.80,13.50,61.30
599,11,1999,1.60,6.60,57.20
600,12,1999,10.60,4.30,62.40
601,1,2000,75.00,-4.00,78.70
602,2,2000,43.90,-1.20,79.50
603,3,2000,24.60,4.30,58.50
604,4,2000,31.80,13.00,55.80
605,5,2000,114.80,14.40,66.00
606,6,2000,34.50,19.20,56.40
607,7,2000,0.00,24.90,47.40
608,8,2000,1.90,22.10,56.90
609,9,2000,1.80,18.40,57.80
610,10,2000,33.70,10.90,69.70
611,11,2000,1.00,6.90,67.60
612,12,2000,28.10,2.00,80.50
613,1,2001,1.40,3.20,72.30
614,2,2001,17.90,3.40,68.70
615,3,2001,12.40,11.40,54.30
616,4,2001,30.80,12.80,54.80
617,5,2001,100.60,15.20,60.50
618,6,2001,0.00,22.00,43.60
619,7,2001,10.90,25.40,44.60
620,8,2001,9.50,24.10,49.70
621,9,2001,3.00,20.40,49.80
622,10,2001,9.10,11.70,54.50
623,11,2001,80.40,6.40,71.90
624,12,2001,99.30,3.20,78.80
625,1,2002,29.80,-5.90,81.40
626,2,2002,12.10,2.80,68.60
627,3,2002,22.30,7.90,60.90
628,4,2002,91.00,10.20,70.00
629,5,2002,22.80,15.70,55.30
630,6,2002,13.20,20.30,52.30
631,7,2002,27.10,23.60,49.20
632,8,2002,16.40,21.90,54.00
633,9,2002,56.90,18.00,62.50
634,10,2002,14.70,13.00,61.80
635,11,2002,22.10,7.50,69.50
636,12,2002,57.70,-2.40,75.80
637,1,2003,18.80,5.00,69.50
638,2,2003,74.80,-0.90,73.80
639,3,2003,58.90,1.80,69.60
640,4,2003,105.00,9.80,61.60
641,5,2003,14.80,17.20,53.10
642,6,2003,6.70,20.50,48.20
643,7,2003,0.00,22.80,46.00
644,8,2003,0.00,22.70,45.70
645,9,2003,13.90,17.30,54.40
646,10,2003,14.70,13.70,58.20
647,11,2003,21.60,6.70,70.00
648,12,2003,57.20,2.10,77.30
649,1,2004,51.70,-0.30,78.80
650,2,2004,33.90,1.90,66.10
651,3,2004,9.60,6.30,52.20
652,4,2004,38.40,10.90,53.70
653,5,2004,12.20,14.90,55.30
654,6,2004,14.40,19.80,50.60
655,7,2004,12.80,22.90,44.20
656,8,2004,0.00,23.00,48.80
657,9,2004,0.00,17.70,47.40
658,10,2004,1.60,14.00,55.20
659,11,2004,72.30,5.70,70.00
660,12,2004,5.50,1.30,70.50
661,1,2005,28.10,2.70,67.30
662,2,2005,16.30,2.20,61.60
663,3,2005,8.50,7.20,53.10
664,4,2005,29.90,11.20,54.10
665,5,2005,24.40,16.30,49.20
666,6,2005,28.70,20.10,45.20
667,7,2005,0.90,25.00,44.90
668,8,2005,3.10,24.40,43.80
669,9,2005,27.60,17.60,51.00
670,10,2005,24.40,9.90,61.80
671,11,2005,64.10,5.00,68.20
672,12,2005,12.10,1.60,68.30
673,1,2006,32.00,-2.30,72.80
674,2,2006,16.80,1.60,66.60
675,3,2006,19.00,7.50,57.10
676,4,2006,25.80,12.10,52.40
677,5,2006,28.50,16.40,49.70
678,6,2006,15.20,21.90,42.60
679,7,2006,6.20,22.70,40.20
680,8,2006,13.40,25.30,38.30
681,9,2006,24.60,17.60,49.10
682,10,2006,36.70,12.80,65.00
683,11,2006,24.30,4.50,65.90
684,12,2006,0.20,-0.70,61.50
685,1,2007,32.70,0.10,62.50
686,2,2007,37.20,-1.00,71.90
687,3,2007,25.10,6.30,54.50
688,4,2007,11.20,8.50,49.00
689,5,2007,3.60,19.00,43.70
690,6,2007,37.50,22.00,44.10
691,7,2007,0.00,24.50,34.60
692,8,2007,0.10,24.90,39.50
693,9,2007,16.60,18.20,39.60
694,10,2007,8.30,12.80,52.10
695,11,2007,81.60,6.60,66.70
696,12,2007,60.40,1.00,70.90
697,1,2008,22.50,-3.30,62.70
698,2,2008,23.90,-2.70,67.20
699,3,2008,40.30,9.80,45.80
700,4,2008,9.10,13.90,44.20
701,5,2008,23.30,15.30,45.90
702,6,2008,8.20,21.40,36.20
703,7,2008,0.00,23.60,35.50
704,8,2008,0.00,24.50,37.30
705,9,2008,42.70,18.90,48.80
706,10,2008,21.20,11.70,61.40
707,11,2008,25.20,7.80,65.90
708,12,2008,48.80,0.40,71.60
709,1,2009,77.40,2.00,68.80
710,2,2009,39.50,3.40,68.50
711,3,2009,24.20,5.00,54.90
712,4,2009,28.60,10.60,54.20
713,5,2009,33.70,15.00,49.80
714,6,2009,7.40,21.20,38.80
715,7,2009,14.60,22.80,42.10
716,8,2009,0.00,21.40,37.30
717,9,2009,17.40,17.40,48.60
718,10,2009,24.90,15.10,50.20
719,11,2009,52.00,6.30,68.60
720,12,2009,59.30,5.30,70.10
721,1,2010,43.60,3.60,66.00
722,2,2010,33.30,6.00,57.30
723,3,2010,12.10,8.70,47.00
724,4,2010,67.40,11.40,53.10
725,5,2010,12.40,17.70,40.70
726,6,2010,47.90,20.80,45.50
727,7,2010,0.00,25.60,38.90
728,8,2010,0.00,26.10,32.30
729,9,2010,1.60,21.00,40.50
730,10,2010,62.60,12.60,60.50
731,11,2010,4.20,9.70,53.70
732,12,2010,106.80,6.10,69.60
